"ID","time","name","weights alpha","weights beta","model A","model B","model C","alpha","beta","mode","use MBW","plus lora","custum name","save setting","use ID"
419,2023.06.07 17.16.03,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5)","0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,-1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,,[],",IN01:-1",normal,
420,2023.06.07 17.23.32,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
421,2023.06.07 17.23.44,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:0.3",normal,
422,2023.06.07 17.32.53,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
423,2023.06.07 17.33.07,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
424,2023.06.07 17.34.41,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
425,2023.06.07 17.34.53,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
426,2023.06.07 17.40.49,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
427,2023.06.07 17.41.00,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
428,2023.06.07 17.42.17,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
429,2023.06.07 17.42.30,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
430,2023.06.07 17.43.40,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
431,2023.06.07 17.43.52,realisticVisionV20_v20 x 0.7 + OldFish_v11 x 0.3,,,e6415c4892,7be100b0f3,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
432,2023.06.07 17.47.55,realisticVisionV20_v20 x 0.7 + dreamlike-photoreal-2.0 x 0.3,,,e6415c4892,fc52756a74,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
433,2023.06.07 17.48.11,realisticVisionV20_v20 x 0.7 + dreamlike-photoreal-2.0 x 0.3,,,e6415c4892,fc52756a74,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
434,2023.06.07 17.53.55,realisticVisionV20_v20 x 0.7 + anything-v4.5 x 0.3,,,e6415c4892,fbcf965a62,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
435,2023.06.07 17.54.15,realisticVisionV20_v20 x 0.7 + anything-v4.5 x 0.3,,,e6415c4892,fbcf965a62,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:0.3",normal,
436,2023.06.07 17.59.55,Defmix-v2.0 x 0.7 + anything-v4.5 x 0.3,,,31c9be0ee8,fbcf965a62,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
437,2023.06.07 18.00.15,Defmix-v2.0 x 0.7 + anything-v4.5 x 0.3,,,31c9be0ee8,fbcf965a62,,0.3,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0.3",normal,
438,2023.06.07 18.30.34,cartoonish_v1 x 0.5 + anything-v4.5 x 0.5,,,07f029f6d1,fbcf965a62,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
439,2023.06.07 18.30.53,cartoonish_v1 x 0.5 + anything-v4.5 x 0.5,,,07f029f6d1,fbcf965a62,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:0.3",normal,
440,2023.06.07 18.32.57,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0.3",normal,
441,2023.06.07 18.33.11,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:0.3",normal,
442,2023.06.07 18.33.57,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
443,2023.06.07 18.34.10,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00:1",normal,
444,2023.06.07 18.34.22,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01:1",normal,
445,2023.06.07 18.34.34,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02:1",normal,
446,2023.06.07 18.34.46,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03:1",normal,
447,2023.06.07 18.35.06,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
448,2023.06.07 18.35.19,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
449,2023.06.07 18.35.31,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
450,2023.06.07 18.35.43,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::1",normal,
451,2023.06.07 18.35.55,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::1",normal,
452,2023.06.07 18.37.55,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
453,2023.06.07 18.38.06,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
454,2023.06.07 18.38.18,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
455,2023.06.08 13.55.36,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
456,2023.06.08 13.55.48,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
457,2023.06.08 13.56.01,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
458,2023.06.08 13.56.14,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::1",normal,
459,2023.06.08 13.56.26,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::1",normal,
460,2023.06.08 13.56.38,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN04::1",normal,
461,2023.06.08 13.56.50,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::1",normal,
462,2023.06.08 13.57.02,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN06::1",normal,
463,2023.06.08 13.57.14,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::1",normal,
464,2023.06.08 13.57.26,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN08::1",normal,
465,2023.06.08 13.57.38,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN09::1",normal,
466,2023.06.08 13.57.50,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::1",normal,
467,2023.06.08 13.58.04,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN11::1",normal,
468,2023.06.08 13.58.17,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::1",normal,
469,2023.06.08 14.02.22,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
470,2023.06.08 14.02.33,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::1",normal,
471,2023.06.08 14.02.46,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT01::1",normal,
472,2023.06.08 14.02.59,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT02::1",normal,
473,2023.06.08 14.03.12,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT03::1",normal,
474,2023.06.08 14.03.25,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT04::1",normal,
475,2023.06.08 14.03.38,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT05::1",normal,
476,2023.06.08 14.03.50,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT06::1",normal,
477,2023.06.08 14.04.02,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT07::1",normal,
478,2023.06.08 14.04.14,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT08::1",normal,
479,2023.06.08 14.04.26,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT09::1",normal,
480,2023.06.08 14.04.37,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT10::1",normal,
481,2023.06.08 14.04.49,realisticVisionV20_v20 x 1.0 + OldFish_v11 x 0.0,,,e6415c4892,7be100b0f3,,0.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT11::1",normal,
482,2023.06.08 14.24.50,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
483,2023.06.08 14.25.01,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
484,2023.06.08 14.25.13,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::0",normal,
485,2023.06.08 14.25.25,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::0",normal,
486,2023.06.08 14.25.37,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN11::0",normal,
487,2023.06.08 14.30.46,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
488,2023.06.08 14.30.58,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT00::0",normal,
489,2023.06.08 14.31.09,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT02::0",normal,
490,2023.06.08 14.31.20,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",OUT10::0",normal,
491,2023.06.08 14.37.08,"realisticVisionV20_v20 x (1-alpha) + OldFish_v11 x alpha (0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0)","0.5,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1","0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2",e6415c4892,7be100b0f3,,1,0.25,Weight sum:A*(1-alpha)+B*alpha,True,,['safetensors'],[],,normal,
492,2023.06.08 14.44.00,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
493,2023.06.08 14.44.12,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::0",normal,
494,2023.06.08 14.44.24,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::0",normal,
495,2023.06.08 14.44.35,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
496,2023.06.08 14.44.47,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN09::0",normal,
497,2023.06.08 14.44.59,realisticVisionV20_v20 x 0.0 + OldFish_v11 x 1.0,,,e6415c4892,7be100b0f3,,1.0,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
498,2023.06.08 14.51.18,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
499,2023.06.08 14.51.31,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
500,2023.06.08 14.51.43,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
501,2023.06.08 14.51.55,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::1",normal,
502,2023.06.08 14.52.07,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::1",normal,
503,2023.06.08 14.52.20,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN04::1",normal,
504,2023.06.08 14.52.32,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::1",normal,
505,2023.06.08 14.52.44,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN06::1",normal,
506,2023.06.08 14.52.56,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::1",normal,
507,2023.06.08 14.53.09,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN08::1",normal,
508,2023.06.08 14.53.21,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN09::1",normal,
509,2023.06.08 14.53.33,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::1",normal,
510,2023.06.08 14.53.46,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN11::1",normal,
511,2023.06.08 14.53.59,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::1",normal,
512,2023.06.08 14.54.11,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
513,2023.06.08 14.57.58,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
514,2023.06.08 14.58.11,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
515,2023.06.08 14.58.24,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN01::1",normal,
516,2023.06.08 14.58.36,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN02::1",normal,
517,2023.06.08 14.58.48,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN03::1",normal,
518,2023.06.08 14.59.01,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN04::1",normal,
519,2023.06.08 14.59.13,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::1",normal,
520,2023.06.08 14.59.26,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN06::1",normal,
521,2023.06.08 14.59.38,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::1",normal,
522,2023.06.08 14.59.50,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN08::1",normal,
523,2023.06.08 15.00.03,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN09::1",normal,
524,2023.06.08 15.00.15,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN10::1",normal,
525,2023.06.08 15.00.28,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN11::1",normal,
526,2023.06.08 15.00.41,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::1",normal,
527,2023.06.08 15.17.07,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:1",normal,
528,2023.06.08 15.17.19,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::1",normal,
529,2023.06.08 15.17.32,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::1",normal,
530,2023.06.08 15.17.44,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::1",normal,
531,2023.06.08 15.17.56,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::1",normal,
532,2023.06.08 15.20.18,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",:0",normal,
533,2023.06.08 15.20.30,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN00::0",normal,
534,2023.06.08 15.20.42,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN05::0",normal,
535,2023.06.08 15.20.54,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",IN07::0",normal,
536,2023.06.08 15.21.06,realisticVisionV20_v20 x 0.5 + OldFish_v11 x 0.5,,,e6415c4892,7be100b0f3,,0.5,0.25,Weight sum:A*(1-alpha)+B*alpha,False,,,[],",M00::0",normal,
